Year,Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2009,2009-02,NYSE (N),30050001769,2100,198900,30050202769,5.66E+11,37747,3676245,5.66E+11,98556578,3,500,98557081
2009,2009-02,NYSE Arca (P),19682609672,11445182588,6829608383,37957400643,3.72E+11,4.36E+11,1.29E+11,9.36E+11,112969430,37889293,35574852,186433575
2009,2009-03,ADF (D),973626215,71949887,301578790,1347154892,17837986111,2391623062,4893566340,25123175514,3411574,178868,1110841,4701283
2009,2009-03,AMEX (A),0,275099175,0,275099175,0,1169102290,0,1169102290,0,483200,0,483200
2009,2009-03,BATS (Z),14953370557,8683367118,5975507002,29612244677,2.91E+11,3.12E+11,1.09E+11,7.13E+11,100496985,39000421,38418546,177915952
2009,2009-03,BEX (B),317878875,381674532,185876795,885430202,6407373670,16453679459,4547324433,27408377563,2140043,1476104,1022363,4638510
2009,2009-03,CBOE (W),137772600,176113600,51487200,365373400,1508912410,9835301757,1355318186,12699532353,64311,116325,166020,346656
2009,2009-03,CHX (M),471427704,343323896,131766244,946517844,9238602884,18694802587,3212579270,31145984741,445173,196376,124611,766160
2009,2009-03,ISE (I),2700919635,1025881391,877774787,4604575813,31580873064,18249602780,10108528807,59939004651,8249339,1744795,2766980,12761114
2009,2009-03,NASDAQ (DQ),48792652870,17222349653,16944384959,82959387482,6.24E+11,4.47E+11,2.40E+11,1.31E+12,108175644,25909133,38810700,172895477
2009,2009-03,NASDAQ (Q),26496345257,15783121758,18747449633,61026916648,4.55E+11,5.77E+11,3.32E+11,1.36E+12,137067713,50028523,76814560,263910796
2009,2009-03,NSX (C),1225530329,150767419,330511800,1706809548,18404141919,5845292437,6244734205,30494168561,4330905,486759,1460203,6277867
2009,2009-03,NYSE (DN),297344818,24775556,212352593,534472967,5116605872,797323100.8,3191504757,9105433729,714058,45776,488869,1248703
2009,2009-03,NYSE (N),39860383035,1900,196700,39860581635,6.82E+11,15140,3174778.5,6.82E+11,111054313,4,581,111054898
2009,2009-03,NYSE Arca (P),24819369330,14032257251,7713751022,46565377603,4.46E+11,4.86E+11,1.47E+11,1.08E+12,133788478,44164770,41292676,219245924
2009,2009-04,ADF (D),803903751,57075123,291239127,1152218001,15907670774,1879067585,5220724098,23007462457,2871240,140153,1020316,4031709
2009,2009-04,AMEX (A),0,287297517,0,287297517,0,1149805464,0,1149805464,0,493047,0,493047
2009,2009-04,BATS (Z),11456382602,7000583195,5111179159,23568144956,2.31E+11,2.22E+11,96773493035,5.50E+11,75839402,29292190,32275789,137407381
2009,2009-04,BEX (B),836201804,603391746,386172730,1825766280,16072704229,21673249950,11109048704,48855002882,5045718,2208283,2397469,9651470
2009,2009-04,CBOE (W),203055700,183010000,58287300,444353000,1919736899,9007672080,1680698331,12608107311,76703,162071,133511,372285
2009,2009-04,CHX (M),404933985,225574324,154288584,784796893,8186008413,12643963710,3429521373,24259493496,351411,132973,112749,597133
2009,2009-04,ISE (I),3368244694,1072418703,1375828983,5816492380,48618638332,20993385170,16942758181,86554781683,11142052,2055194,3888759,17086005
2009,2009-04,NASDAQ (DQ),44012151641,17030935150,17595133052,78638219843,6.55E+11,4.03E+11,2.70E+11,1.33E+12,103744289,25390289,39925896,169060474
2009,2009-04,NASDAQ (Q),21156896885,11391287167,16561011427,49109195479,4.16E+11,4.24E+11,3.25E+11,1.17E+12,114536631,35708537,70466697,220711865
2009,2009-04,NSX (C),876457691,306186992,376194320,1558839003,15804867921,7052399786,6261027788,29118295495,3410702,542660,1416643,5370005
2009,2009-04,NYSE (DN),275153559,28965185,219603163,523721907,5711070300,872376824.5,3772432040,10355879165,728372,42388,486053,1256813
2009,2009-04,NYSE (N),33217094506,400,209600,33217304506,6.49E+11,2697,3784153,6.49E+11,97930862,4,582,97931448
2009,2009-04,NYSE Arca (P),19956299110,11589283409,7146666596,38692249115,3.98E+11,3.95E+11,1.46E+11,9.39E+11,107793124,34511992,36698717,179003833
2009,2009-05,ADF (D),631489673,82813789,240449586,954753048,12564954751,2090653367,4170807965,18826416082,2211477,152483,830897,3194857
2009,2009-05,AMEX (A),0,358696567,0,358696567,0,1204058442,0,1204058442,0,578950,0,578950
2009,2009-05,BATS (Z),11051847589,6754429854,5214907274,23021184717,2.35E+11,2.01E+11,95396904164,5.31E+11,73076909,25231828,32074981,130383718
2009,2009-05,BEX (B),1196755752,572347185,334474073,2103577010,22731215162,18204709236,10021393149,50957317546,6547692,1772920,1935085,10255697
2009,2009-05,CBOE (W),147574500,183865100,65607100,397046700,2534749260,7974293053,1778056610,12287098923,111645,169388,166970,448003
2009,2009-05,CHX (M),403550055,260333398,154161047,818044500,7977377753,18888055760,2906329488,29771763001,291894,106837,121069,519800
2009,2009-05,ISE (I),2887642195,838442384,1305887722,5031972301,48028052830,17766765219,15740726721,81535544770,10064376,1598951,3640667,15303994
2009,2009-05,NASDAQ (DQ),42687329338,17733077208,18139795356,78560201902,7.01E+11,3.99E+11,2.63E+11,1.36E+12,100153945,25336844,39082705,164573494
2009,2009-05,NASDAQ (Q),19098874000,10137900640,15479748838,44716523478,4.11E+11,3.88E+11,2.98E+11,1.10E+12,98474987,29689470,62116549,190281006
2009,2009-05,NSX (C),836889373,474183709,439784078,1750857160,16218267808,7525563598,5508809844,29252641251,3388790,554232,1327386,5270408
2009,2009-05,NYSE (DN),335417307,59512354,244743030,639672691,7251052020,1882365009,4157193366,13290610396,850286,79975,603857,1534118
2009,2009-05,NYSE (N),31019873183,1500,567300,31020441983,6.49E+11,28632,10932932,6.49E+11,92379676,8,1179,92380863
2009,2009-05,NYSE Arca (P),18609315718,10686393857,6678452677,35974162252,3.92E+11,3.58E+11,1.31E+11,8.81E+11,97854311,29961861,33894306,161710478
2009,2009-06,ADF (D),593556600,93689890,263921040,951167530,13418206883,3035668841,4941251318,21395127042,2356660,187419,968455,3512534
2009,2009-06,AMEX (A),0,526600602,0,526600602,0,1805099297,0,1805099297,0,693631,0,693631
2009,2009-06,BATS (Z),10413866928,6328096677,5787930481,22529894086,2.33E+11,2.02E+11,1.07E+11,5.42E+11,70526575,23792904,34024868,128344347
2009,2009-06,BEX (B),1590821577,626530363,547529169,2764881109,30989284234,21836763949,13989791060,66815839243,8465109,2222130,2922469,13609708
2009,2009-06,CBOE (W),153570100,168088400,74139300,395797800,2389735133,7911835475,1948387452,12249958060,107067,137240,176031,420338
2009,2009-06,CHX (M),383397649,345457840,194413906,923269395,8169439836,22858078771,3376124154,34403642762,249008,123292,131615,503915
2009,2009-06,ISE (I),2258104449,760499515,1372801008,4391404972,40813072642,18335278762,17754488957,76902840361,8487198,1599368,3929104,14015670
2009,2009-06,NASDAQ (DQ),37135709208,15881174978,21276211412,74293095598,6.77E+11,4.02E+11,3.12E+11,1.39E+12,91793375,24332145,42928834,159054354
2009,2009-06,NASDAQ (Q),16202564512,8691446627,17011711485,41905722624,3.79E+11,3.68E+11,3.28E+11,1.07E+12,88180353,27216643,62625319,178022315
2009,2009-06,NSX (C),773457765,477274091,568507489,1819239345,17008000479,7332345647,7098727080,31439073206,3653257,580977,1537536,5771770
2009,2009-06,NYSE (DN),374049453,84489912,316323280,774862645,8388832668,2577677334,5322626538,16289136540,975486,114119,761771,1851376
2009,2009-06,NYSE (N),28838969283,4400,979400,28839953083,6.33E+11,179108,16481449,6.33E+11,82138087,5,2065,82140157
2009,2009-06,NYSE Arca (P),15437315730,9887933411,6721648673,32046897814,3.55E+11,3.60E+11,1.37E+11,8.52E+11,86462521,29777375,33129940,149369836
2009,2009-07,ADF (D),594294600,60969133,251607700,906871433,13506022961,2346539360,5297659321,21150221642,2268165,145615,968043,3381823
2009,2009-07,AMEX (A),0,284378193,0,284378193,0,1160928058,0,1160928058,0,512249,0,512249
2009,2009-07,BATS (Z),10078671599,5249790189,5505277077,20833738865,2.09E+11,1.87E+11,1.05E+11,5.01E+11,61671666,21152764,30941191,113765621
2009,2009-07,BEX (B),2518649709,614639860,843678491,3976968060,44707281135,22819055378,18163699550,85690036063,13057024,2447898,4293084,19798006
2009,2009-07,CBOE (W),156460700,111594100,56939100,324993900,2412151675,5967224480,1626528952,10005905107,151551,125297,127698,404546
2009,2009-07,CHX (M),419435309,271381702,169000336,859817347,7855910912,18361015490,3106720900,29323647301,198855,93473,108223,400551
2009,2009-07,ISE (I),2313763829,482780835,1039596170,3836140834,38879224339,14649117977,15645661920,69174004235,8170973,1332010,3325703,12828686
2009,2009-07,NASDAQ (DQ),37462129322,11736174519,18402892822,67601196663,6.49E+11,3.65E+11,3.14E+11,1.33E+12,89111950,21948802,42674055,153734807
2009,2009-07,NASDAQ (Q),16404982263,7449974034,15172734795,39027691092,3.69E+11,3.33E+11,3.28E+11,1.03E+12,85768088,25415517,61605184,172788789
2009,2009-07,NSX (C),517613720,272555935,357356355,1147526010,9363707731,5828569661,3762585506,18954862898,2454906,490494,1156430,4101830
2009,2009-07,NYSE (DN),396576908,69477413,296292848,762347169,9252867500,2517149299,5648366511,17418383310,1085245,107495,722345,1915085
2009,2009-07,NYSE (N),25554822425,4600,1018400,25555845425,5.46E+11,32195,15388865,5.46E+11,75042461,20,2500,75044981
2009,2009-07,NYSE Arca (P),14455544329,7616308582,6239366788,28311219699,3.21E+11,2.99E+11,1.40E+11,7.59E+11,75616602,24098991,30822973,130538566
2009,2009-08,ADF (D),688472230,72958150,238513730,999944110,12485693694,2596840162,4631920609,19714454465,2169030,167738,983421,3320189
2009,2009-08,AMEX (A),0,427786421,0,427786421,0,1524533665,0,1524533665,0,584575,0,584575
2009,2009-08,BATS (Z),10670288362,4337614496,4848388406,19856291264,1.99E+11,1.64E+11,92186520240,4.56E+11,54777600,17084458,27069113,98931171
2009,2009-08,BEX (B),3797293981,651093087,798683435,5247070503,50887136951,24291055449,15549341091,90727533491,13262786,2616693,3848928,19728407
2009,2009-08,CBOE (W),94766500,93368800,50674900,238810200,2243122761,5700421320,1546995353,9490539435,126144,94697,113610,334451
2009,2009-08,CHX (M),387432965,245510870,198486185,831430020,7977282442,17682223789,2926236542,28585742774,241738,81756,122373,445867
2009,2009-08,ISE (I),2648124234,528446830,1210507133,4387078197,41926473386,14601786708,16704483335,73232743428,8004034,1367511,3724020,13095565
2009,2009-08,NASDAQ (DQ),46132469430,10863125789,17873782484,74869377703,6.69E+11,3.39E+11,2.73E+11,1.28E+12,85778077,19194928,38938992,143911997
2009,2009-08,NASDAQ (Q),16572927786,6970163165,13527144251,37070235202,3.46E+11,3.39E+11,2.83E+11,9.67E+11,74339870,23309614,53268423,150917907
2009,2009-08,NSX (C),593135005,283449993,452139125,1328724123,10080421857,6433204302,3923700747,20437326906,2422007,534153,1148212,4104372
2009,2009-08,NYSE (DN),331260068,69247668,253592636,654100372,7887718134,2692007486,4605340821,15185066441,857422,96201,587986,1541609
2009,2009-08,NYSE (N),25451510827,3900,634700,25452149427,5.45E+11,31260.5,11230261.5,5.45E+11,67555524,20,1721,67557265
2009,2009-08,NYSE Arca (P),15421683205,6894202338,5659220719,27975106262,3.03E+11,2.88E+11,1.19E+11,7.11E+11,66842641,21111527,27110464,115064632
2009,2009-09,ADF (D),886862060,70807120,273075550,1230744730,12547508402,2472130158,4863388486,19883027046,2037366,199029,1033622,3270017
2009,2009-09,AMEX (A),0,563628809,0,563628809,0,2140723740,0,2140723740,0,821368,0,821368
2009,2009-09,BATS (Z),9463146661,4456703486,4916313958,18836164105,1.91E+11,1.73E+11,97569855866,4.62E+11,49341904,16775921,26562139,92679964
2009,2009-09,BEX (B),4552166164,793892202,1289761371,6635819737,79003940509,29010001953,24684412871,1.33E+11,23875960,3576695,7361480,34814135
2009,2009-09,CBOE (W),89259300,96655100,48731500,234645900,2273329856,5513718288,1521251145,9308299289,211623,131948,171402,514973
2009,2009-09,CHX (M),301353784,297408971,203563549,802326304,8393755473,21002430541,4080368289,33476554304,203074,91818,121391,416283
2009,2009-09,ISE (I),2330240548,546096699,1308794638,4185131885,42181391553,14659224768,18770076918,75610693239,7301573,1242701,3771250,12315524
2009,2009-09,NASDAQ (DQ),41158550830,11067187488,20422378204,72648116522,7.16E+11,3.40E+11,3.24E+11,1.38E+12,82182096,18150161,40354221,140686478
2009,2009-09,NASDAQ (Q),16641449429,7320237278,15143334142,39105020849,3.71E+11,3.56E+11,3.17E+11,1.04E+12,75635620,23998203,56713013,156346836
2009,2009-09,NSX (C),497640608,323987729,546591631,1368219968,12163658324,6246289120,3934812878,22344760322,2702862,565744,1435527,4704133
2009,2009-09,NYSE (DN),361376371,74873851,290701087,726951309,9312812617,3482766819,5442896261,18238475696,854096,80221,606189,1540506
2009,2009-09,NYSE (N),28921454270,400,195600,28921650270,6.83E+11,2791.5,3671607.5,6.83E+11,78358437,3,655,78359095
2009,2009-09,NYSE Arca (P),13291402497,6738158558,6184452594,26214013649,2.97E+11,2.84E+11,1.31E+11,7.11E+11,62015100,20216106,27554853,109786059
2009,2009-10,ADF (D),605142720,69676420,300210300,975029440,12806585149,2604800110,6122092127,21533477385,2231549,213238,1133848,3578635
2009,2009-10,AMEX (A),0,496683403,0,496683403,0,2009245401,0,2009245401,0,839552,0,839552
2009,2009-10,BATS (Z),9051986245,5093493880,5099391967,19244872092,2.05E+11,2.09E+11,1.10E+11,5.24E+11,52240800,18329037,29030259,99600096
2009,2009-10,BEX (B),4993858241,903132365,1609669289,7506659895,90639223360,32885753581,31720154583,1.55E+11,27951949,3854576,9652301,41458826
2009,2009-10,CBOE (W),87063200,95558100,49862000,232483300,2139046126,5406688905,1605447772,9151182803,195382,128761,149097,473240
2009,2009-10,CHX (M),339438058,312905852,191146686,843490596,10590034377,23976281146,7187760829,41754076352,209653,119409,111068,440130
2009,2009-10,ISE (I),2005360179,453552279,1122021708,3580934166,39007944144,14895824383,20407120973,74310889499,6614667,1181444,3822861,11618972
2009,2009-10,NASDAQ (DQ),39004657989,11541450685,19675776638,70221885312,7.73E+11,3.96E+11,3.74E+11,1.54E+12,87760667,19102034,43635483,150498184
2009,2009-10,NASDAQ (Q),18132670461,8862383975,16258181969,43253236405,4.43E+11,4.47E+11,3.88E+11,1.28E+12,89799030,28429687,65691282,183919999
2009,2009-10,NSX (C),524326303,281803742,511877041,1318007086,12599832953,6816832664,4435709902,23852375519,2569445,524520,1346469,4440434
2009,2009-10,NYSE (DN),400622911,89978756,299837474,790439141,11052624568,4610085758,6343231671,22005941997,887038,86254,637280,1610572
2009,2009-10,NYSE (N),28789794503,0,8200,28789802703,7.26E+11,0,112225,7.26E+11,83725284,0,7,83725291
2009,2009-10,NYSE Arca (P),13582221878,7529528314,6327696161,27439446353,3.34E+11,3.37E+11,1.59E+11,8.30E+11,68458717,22384744,30296437,121139898
2009,2009-11,ADF (D),461689754,97011830,243145610,801847194,10024542438,3284174831,4908923974,18217641243,1811858,274803,964081,3050742
2009,2009-11,AMEX (A),0,315062632,0,315062632,0,1445123541,0,1445123541,0,603499,0,603499
2009,2009-11,BATS (Z),6586621516,4365156223,4076015513,15027793252,1.52E+11,1.80E+11,84558184543,4.17E+11,37930168,15549879,22710329,76190376
2009,2009-11,BEX (B),3390418253,755507492,993546422,5139472167,65966541897,27239266876,18290838264,1.11E+11,18578610,3087786,5749972,27416368
2009,2009-11,CBOE (W),84140300,78631800,50661100,213433200,2420923208,4343996321,1842602562,8607522091,151892,125267,95742,372901
2009,2009-11,CHX (M),269926731,277261060,153665008,700852799,9607589244,22859437849,5844295373,38311322465,167785,97163,73800,338748
2009,2009-11,ISE (I),1344479150,365620854,818004166,2528104170,27553547554,11569586424,13998393434,53121527411,4772654,936531,2767012,8476197
2009,2009-11,NASDAQ (DQ),28386928180,9607199252,14572334155,52566461587,5.84E+11,3.32E+11,2.76E+11,1.19E+12,67875657,15645315,33958547,117479519
2009,2009-11,NASDAQ (Q),14168694307,7132205868,12743155454,34044055629,3.63E+11,3.61E+11,2.95E+11,1.02E+12,73223971,24699193,50986771,148909935
2009,2009-11,NSX (C),408659886,217428211,384389943,1010478040,9691083409,5657367192,3254228891,18602679491,1863034,433357,882147,3178538
2009,2009-11,NYSE (DN),1344764856,222846173,647747012,2215358041,33643708096,9987292138,13546097863,57177098097,4612617,334765,1967510,6914892
2009,2009-11,NYSE (N),22206217677,0,13100,22206230777,5.78E+11,0,216675,5.78E+11,66279507,0,8,66279515
2009,2009-11,NYSE Arca (P),9812209376,6186482809,4974790989,20973483174,2.48E+11,2.76E+11,1.16E+11,6.39E+11,50743214,18637982,23948794,93329990
2009,2009-12,ADF (D),716834565,97092400,305177720,1119104685,12963541121,3020997202,6034861178,22019399501,2265737,252232,1295813,3813782
2009,2009-12,AMEX (A),0,367957280,0,367957280,0,1601970994,0,1601970994,0,563062,0,563062
2009,2009-12,BATS (Z),6964703399,3871494289,4196270426,15032468114,1.50E+11,1.61E+11,92134934124,4.03E+11,34101138,13442768,22281556,69825462
2009,2009-12,BEX (B),3970816588,524915732,902222460,5397954780,76107941674,18732244600,15484077976,1.10E+11,18620471,1939129,4685796,25245396
2009,2009-12,CBOE (W),144780000,84568400,61862500,291210900,3921886531,5763976336,2805985033,12491847900,121428,77596,50331,249355
2009,2009-12,CHX (M),265481886,222222190,157654072,645358148,9850460544,15778998948,7012143886,32641603378,171180,94628,94945,360753
2009,2009-12,ISE (I),1489273347,394095978,833733777,2717103102,31054313136,11162590163,13777418564,55994321863,5355578,938863,2675042,8969483
2009,2009-12,NASDAQ (DQ),32960178339,8978640348,15727831890,57666650577,6.45E+11,3.12E+11,3.02E+11,1.26E+12,69240249,14325302,35567837,119133388
2009,2009-12,NASDAQ (Q),13128910011,5538505475,12082228399,30749643885,3.27E+11,2.82E+11,2.83E+11,8.92E+11,60847703,18297711,44892473,124037887
2009,2009-12,NSX (C),379593533,255439862,489568725,1124602120,9394579188,3594563444,3294524414,16283667046,1884561,423137,1173639,3481337
2009,2009-12,NYSE (DN),2048314666,287046175,805614734,3140975575,47929871082,12658560218,18317064976,78905496276,6518240,482818,2744782,9745840
2009,2009-12,NYSE (N),24325580100,0,600,24325580700,6.10E+11,0,18134,6.10E+11,60000467,0,3,60000470
2009,2009-12,NYSE Arca (P),10230770966,5580295772,4720276391,20531343129,2.31E+11,2.49E+11,1.11E+11,5.91E+11,43165176,15697612,21532957,80395745
Day,Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2010,2010-01,ADF (D),607082493,91441820,323838680,1022362993,12487758675,2754364423,7307491151,22549614249,1982878,216004,1268311,3467193
2010,2010-01,AMEX (A),0,312653336,0,312653336,0,1292988633,0,1292988633,0,541593,0,541593
2010,2010-01,BATS BZX (Z),7558103346,4943267849,5234936511,17736307706,1.73E+11,2.12E+11,1.21E+11,5.06E+11,38424540,16209136,26677346,81311022
2010,2010-01,BEX (B),4156592518,574742345,983359116,5714693979,81853360171,20615012889,18507168349,1.21E+11,20481586,1926881,5221262,27629729
2010,2010-01,CBOE (W),65498900,95370300,168423000,329292200,1752729857,4087677049,3802858643,9643265549,128018,96761,95444,320223
2010,2010-01,CHX (M),323518349,251375333,220174652,795068334,10845012977,15708770628,8739238612,35293022217,239150,99228,128103,466481
2010,2010-01,ISE (I),1513595743,413294345,989392519,2916282607,33797881956,12021322040,17571702215,63390906210,5563799,996111,2896561,9456471
2010,2010-01,NASDAQ (DQ),32483851496,9728236063,17873728416,60085815975,6.94E+11,3.39E+11,3.64E+11,1.40E+12,71476547,15246515,38758829,125481891
2010,2010-01,NASDAQ (Q),14981942406,6551577224,13624394410,35157914040,4.00E+11,3.41E+11,3.53E+11,1.09E+12,72832150,20843161,53139002,146814313
2010,2010-01,NSX (C),442032856,196082096,350011253,988126205,12392540891,2828173215,3728077844,18948791950,2294142,324755,979234,3598131
2010,2010-01,NYSE (DN),2033503403,349857174,928967329,3312327906,52906772139,15724200086,22857290344,91488262569,6949251,576216,3052177,10577644
2010,2010-01,NYSE (N),22101902181,0,600,22101902781,6.00E+11,0,9159,6.00E+11,60281087,0,1,60281088
2010,2010-01,NYSE Arca (P),10768544107,6529204024,5732652092,23030400223,2.67E+11,2.92E+11,1.49E+11,7.08E+11,48713528,17312116,25537378,91563022
